target,target_end_date,location,type,quantile,value,forecast_date,scenario_id,board_name,submission_date,horizon,location_name
1 wk ahead inc case,2021-03-20,DE,quantile,0.55,74400.6973319376,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc case,2021-03-20,DE,quantile,0.6,75465.8563410371,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc case,2021-03-20,DE,quantile,0.65,76584.248659636,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc case,2021-03-20,DE,quantile,0.7,77782.4155029064,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc case,2021-03-20,DE,quantile,0.75,79098.3491403124,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc case,2021-03-20,DE,quantile,0.8,80592.2676615067,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc case,2021-03-20,DE,quantile,0.85,82372.4583410524,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc case,2021-03-20,DE,quantile,0.9,84673.34914563,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc case,2021-03-20,DE,quantile,0.95,88213.1384433296,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc case,2021-03-20,DE,quantile,0.975,91413.816041043,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc case,2021-03-20,DE,quantile,0.99,95294.7953463282,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.01,5243.89210773466,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.025,5527.43573749652,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.05,5783.75162690323,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.1,6094.31463359884,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.15,6313.37848148044,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.2,6493.17993450969,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.25,6651.57634018437,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.3,6797.16518315045,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.35,6934.96389224519,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.4,7068.34491218125,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.45,7199.87247796579,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.5,7331.74166666666,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.55,7466.06385628118,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.6,7605.11001985937,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.65,7751.58926713588,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.7,7909.05744366277,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.75,8082.63564913778,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.8,8280.47768058209,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.85,8517.29917312145,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.9,8825.06505222294,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.95,9302.10281990617,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.975,9737.00171203899,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
1 wk ahead inc death,2021-03-20,DE,quantile,0.99,10268.6654589699,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.01,60671.1810996185,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.025,64356.4227566733,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.05,67716.3277612969,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.1,71822.9340903547,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.15,74742.6942673005,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.2,77153.187006314,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.25,79287.0774925213,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.3,81256.9038137269,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.35,83128.7434284118,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.4,84947.3853771644,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.45,86747.2666323589,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.5,88558.265,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.55,90409.5339520539,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.6,92332.8565166157,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.65,94366.5810860121,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.7,96561.4896447683,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.75,98991.2072918585,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.8,101773.562932957,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.85,105122.130554347,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.9,109502.819927299,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.95,116356.631696094,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.975,122671.296539897,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc case,2021-03-27,DE,quantile,0.99,130475.074325214,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.01,4796.50762458199,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.025,5151.59340024925,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.05,5478.0808704146,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.1,5880.43028653118,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.15,6168.56407345417,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.2,6407.66164452561,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.25,6620.20329378028,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.3,6817.10982397186,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.35,7004.82828392136,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.4,7187.76023183937,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.45,7369.32123335721,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.5,7552.50666666666,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.55,7740.27187637423,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.6,7935.8714490359,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.65,8143.26473414157,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.7,8367.72748770285,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.75,8616.94328817682,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.8,8903.24998619325,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.85,9249.07085057593,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.9,9703.44537227093,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.95,10418.5101392832,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.975,11081.4931864512,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
2 wk ahead inc death,2021-03-27,DE,quantile,0.99,11905.8683026007,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,2,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.01,63168.9841207868,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.025,68397.0109472685,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.05,73266.5712731849,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.1,79349.2142044914,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.15,83760.0041405815,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.2,87454.6020586859,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.25,90764.9286500302,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.3,93853.5261008604,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.35,96817.422856475,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.4,99723.9031292509,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.45,102626.251317991,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.5,105572.316666667,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.55,108610.466985647,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.6,111795.147469825,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.65,115193.792410402,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.7,118897.509182553,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.75,123040.395124171,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.8,127839.602363169,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.85,133692.770010297,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.9,141476.411385379,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.95,153938.302034401,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.975,165722.555581938,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc case,2021-04-03,DE,quantile,0.99,180680.989481634,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.01,4700.01657724183,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.025,5142.61327795335,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.05,5556.62421431839,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.1,6075.67981868972,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.15,6453.12997064557,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.2,6769.8424842432,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.25,7053.96597739648,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.3,7319.3085617517,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.35,7574.1267344446,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.4,7824.15617137227,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.45,8073.94762526211,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.5,8327.595,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.55,8589.24279627696,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.6,8863.56121382367,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.65,9156.33799324271,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.7,9475.39392794821,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.75,9832.23804554247,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.8,10245.4990142033,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.85,10749.2637943895,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.9,11418.5887832917,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.95,12488.3539177264,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.975,13497.358885109,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
3 wk ahead inc death,2021-04-03,DE,quantile,0.99,14773.873383173,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,3,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.01,67644.3706298559,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.025,74511.8705534869,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.05,81008.9318276621,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.1,89252.6154172848,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.15,95314.8600318799,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.2,100444.903493366,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.25,105080.365519886,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.3,109437.603534539,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.35,113647.44472847,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.4,117802.212357705,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.45,121976.642728815,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.5,126239.508333333,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.55,130662.002806693,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.6,135325.932651723,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.65,140334.281144077,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.7,145827.890855471,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.75,152015.963012766,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.8,159239.721280061,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.85,168127.992509915,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.9,180076.125981866,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.95,199496.717258907,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.975,218173.915570717,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc case,2021-04-10,DE,quantile,0.99,242294.091305357,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.01,5021.18985640864,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.025,5596.30638799062,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.05,6143.54405341654,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.1,6841.44893456181,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.15,7356.73243121482,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.2,7793.89494111845,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.25,8189.65432279985,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.3,8562.21060701593,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.35,8922.59948637162,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.4,9278.63333272525,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.45,9636.65814670625,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.5,10002.5333333333,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.55,10382.3422022766,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.6,10783.0899168579,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.65,11213.6069262094,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.7,11685.9780117562,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.75,12218.1557806227,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.8,12839.414277434,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.85,13603.6672306849,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.9,14630.4225611531,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.95,16296.9294274818,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.975,17895.8094997191,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
4 wk ahead inc death,2021-04-10,DE,quantile,0.99,19953.6967621198,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,4,Germany
1 wk ahead inc case,2021-03-20,DK,quantile,0.01,35831.8568688282,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.025,36654.6873691397,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.05,37384.4863540377,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.1,38252.5770654456,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.15,38855.1502881024,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.2,39344.1407388656,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.25,39770.9840932714,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.3,40160.2222599084,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.35,40526.0246301535,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.4,40877.7819459782,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.45,41222.5051483067,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.5,41566.065,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.55,41913.9754912249,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.6,42272.0341422975,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.65,42647.024983965,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.7,43047.7209526246,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.75,43486.6206020078,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.8,43983.4690293849,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
1 wk ahead inc case,2021-03-20,DK,quantile,0.85,44573.6889249052,2021-03-15,forecast,EpiExpert-ensemble,2021-03-15,1,Denmark
